ID;iata;icao;airportDescription;location;country
28590732-4175-4ae4-88a3-695c8b57ec43;BBN;WBGZ;Bario;Bario;Malaysia
ea7c9117-9ab0-4cec-a6c6-faa2b2dc5772;BBO;HCMI;Berbera;Berbera;Somalia
87b66b2f-bb09-499e-b76c-c3b06928ae6a;BBP;EGHJ;Bembridge Airport;Sandown;United Kingdom
3f52815e-aee6-4adc-8384-680ab111c0b3;BBQ;TAPH;Codrington Airport;Codrington, Barbuda;Antigua and Barbuda
46701ebb-6551-4f7b-86a4-5a03dfe72f00;BBR;TFFB;Baillif Airport;Basse-Terre;Guadeloupe - French Antilles
0cf2459c-9b78-4705-9641-5d6af09e762e;BBS;EGLK;Blackbushe Airport;Camberley;United Kingdom
37ec3982-06e0-4e6a-80aa-c6d98a87ca79;BBT;FEFT;Berberati;Berberati;Central Africa
2a990315-849f-4c65-aade-0e11e58563e7;BBU;LRBS;Bucharest (Aurel Vlaicu) Intl Airport;Bucharest - Baneasa;Romania
806ed0b3-2a65-435f-9322-44114442f029;BBV;DIGN;Nero-Mer;Grand Bereby;Ivory Coast
6af4d51e-3951-4b0f-90be-d0859fc09a43;BBY;FEFM;Bambari;Bambari;Central Africa
9a63c19c-6367-4358-8f7c-b35c8f7c4605;BBZ;FLZB;Zambezi;Zambezi;Zambia
11aedaa9-1049-48e1-aa39-16fe198dfabd;BCA;MUBA;Gustavo Rizo Airport;Baracoa;Cuba
d356d6ef-d817-4806-93ca-0e9d2b4fc5a7;BCD;RPVB;Bacolod City Domestic Airport;Bacolod;Philippines
e2f04d61-1ee2-4cde-9589-5572837924b9;BCL;MRBC;Barra del Colorado Airport;Barra del Colorado;Costa Rica
a6c7bde6-313a-4186-8e3a-b8a6fd98600c;BCM;LRBC;Bacau Intl Airport;Bacau;Romania
b31644ad-5ca8-450f-a534-bd56743fb032;BCN;LEBL;Barcelona Intl Airport (El Prat);Barcelona;Spain
b947f3ad-ab17-47bd-bc26-7d8d7424891f;BCO;HABC;Baco;Baco;Ethiopia
f70b4d28-3f48-4e42-b289-7fac06cb8763;BDA;TXKF;Hamilton Bermuda Intl;Hamilton;Bermuda
74749688-790e-4bd3-b35c-0039f1e95d0c;BDB;YBUD;Bundaberg Airport;Bundaberg;Australia
2b77ea04-42dc-4542-b8ef-176e07b2e928;BDH;OIBL;Bandar Lengeh Airport;Bandar Lengeh;Iran
63343acc-530b-415f-8a1d-6f7264781cf5;BDI;FSSB;Bird Island;Bird Island;Seychelles
5804e55e-a399-4359-ba55-073cecdc389d;BDJ;WRBB;Syamsudin Noor Airport;Banjarmasin, South Kalimantan;Indonesia
a6083962-5ec3-4fd0-a7eb-d4b06f4913a4;BDK;DIBU;Soko;Bondoukou;Ivory Coast
f1fd2d51-32a4-4682-9c84-21a0b372a757;BDL;KBDL;Bradley Intl Airport;Windsor Locks, Connecticut;USA
f9653a92-e1ad-4498-acbf-3b7df35d72d7;BDO;WIIB;Husein Sastranegara Airport;Bandung, West Java;Indonesia
bd7427f9-a317-4027-9de8-13463259072b;BDQ;VABO;Vadodara Airport / Civil Airport Harni (Mil./Civil);Vadodara (Gujarat);India
79320f0a-257d-442c-9a97-3f30612d891b;BDS;LIBR;Casale Airport;Brindisi;Italy
5003649e-66e8-4874-948a-11e08c7dcf7e;BDT;FZFD;Gbadolite;Gbadolite;Congo, Democratic Republic of the
7fb58828-50e6-41c9-b805-783c33415a25;BDU;ENDU;Bardufoss Airport;Bardufoss;Norway
ea748dce-1dd8-4980-9a1b-05c91555a6c2;BDV;FZRB;Moba;Moba;Congo, Democratic Republic of the
84ffd6d7-4db3-4d61-bf3b-16e014e986b3;BEB;EGPL;Benbecula Airport;Benbecula;United Kingdom
49fcd969-e77f-4e63-8109-7461418009c4;BED;KBED;Laurence G. Hanscom Field / Hanscom AFB;Bedford, Massachusetts;USA
e265ff8e-feef-4de8-bf83-ada708d03cb4;BEF;MNBL;Bluefields;Bluefields;Nicaragua
c38baa1c-fbc1-4ced-b934-c104b457eb69;BEG;LYBE;Belgrade Nikola Tesla Airport;Belgrade;Serbia
2a096e1f-4b1b-4ec7-abf4-2ee4c88ff353;BEI;HABE;Beica;Beica;Ethiopia
4b695e00-0315-4a4b-98cc-9ea215cfcdf1;BEK;VOPN;Sri Sathya Sai Airport;Puttaparthi (Andhra Pradesh);India
2a2630d8-06d7-4218-b458-6c16eca9ac7c;BEL;SBBE;Val de C;Belem;Brazil
a12a4c35-2e00-4349-bae6-d11201847808;BEN;HLLB;Benina International Airport;Benina-Benghazi;Libya
72875553-e077-4e81-b522-afa75a3c6e5c;BER;EDDB;Berlin Brandenburg (Willy Brandt);Berlin;Germany
cfa749d1-2716-491e-bfe7-582186ca6c5b;BES;LFRB;Brest Bretagne Airport;Brest (Guipavas);France
b8aaad52-6af4-4dd5-8601-d01b82e39181;BET;PABE;Bethel Airport;Bethel, Alaska;USA
005badea-88db-4cbe-87c4-02693e932195;BEU;YBIE;Bedourie Airport;Bedourie;Australia
f4ca053a-3381-4240-b6ea-41d0dc5ac225;BEV;LLBS;Teyman Airport;Beer Sheba;Israel
1152d295-cc2d-42b5-a59b-0213bff64cb3;BEW;FQBR;Beira;Beira;Mozambique
22da6300-04de-4398-b9cc-67d54dda11eb;BEY;OLBA;Beirut Intl;Beirut;Lebanon
0f4759d8-6c21-418f-aadd-8d341b5c5f73;BFE;EDLI;Bielefeld;Bielefeld;Germany
a192441f-051c-4d81-8d9f-51f738fa46a8;BFI;KBFI;King County Intl Airport (Boeing Field);Seattle, Washington;USA
d647e246-75e7-4a39-9224-a76d96aa4d74;BFL;KBFL;Meadows Field Airport;Bakersfield, California;USA
31b31964-ef4a-472b-94bb-d20be0935b5f;BFN;FABL;Bloemfontein;Bloemfontein;South Africa
37a96140-bd72-4d9c-b52c-3f7db0e3f192;BFO;FVCZ;Buffalo Range;Chiredzi;Zimbabwe
3c4cb758-274a-493a-95f1-586937140e1c;BFS;EGAA;Belfast Intl Airport;Belfast;United Kingdom
565d2772-fb4c-415c-83c1-2cfd8a861c6d;BFU;ZSBB;Bengbu Airport;Bengbu;China - Peoples Republic
df1adc07-05cb-4d50-a481-30c631bcd0b3;BFX;FKKU;Bafoussam;Bafoussam;Cameroon
0cf8ed87-33d8-440b-ba2d-ae199c1fc163;BGA;SKBG;Palonegro;Bucaramanga;Colombia
2967eadb-022f-42c0-b6a9-85788237ea44;BGB;FOGB;Booue;Booue;Gabon
8f9d028e-ea52-45f0-bb96-9f404118ced3;BGC;LPBG;Braganca Airport;Braganca;Portugal
601dc0d9-7e86-483d-a9c7-bb2ffd270954;BGF;FEFF;M'poko;Bangui;Central Africa
9d8f8513-7851-4109-a45c-85569193f26a;BGH;GQNE;Bogue;Bogue;Mauritania
8cc9b321-6600-434e-8e8c-906d55a12e4f;BGI;TBPB;Grantley Adams Intl;Brigetown;Barbados
349e04f7-2c29-4166-a77d-da681789c0f5;BGL;VNBL;Baglung;Baglung;Nepal
1e3201b7-896f-4397-ba58-2b1871fdb78b;BGM;KBGM;Greater Binghamton Airport (Edwin A. Link Field);Binghamton, New York;USA
a86449fb-3395-4e42-bbf9-74ff19dbe865;BGN;RPUZ;Bagabag Airport;Bagabag;Philippines
5fe3b031-0b18-4ef8-8449-004267f7c265;BGO;ENBR;Bergen Airport, Flesland;Bergen;Norway
0a4087c2-6cfc-4c5e-8cf0-cb125736bf42;BGR;KBGR;Bangor Intl Airport;Bangor, Maine;USA
8050571b-7a06-4486-a671-659cbc3510e8;BGU;FEFG;Bangassou;Bangassou;Central Africa
c4d0db8f-adb6-4002-8dd0-7c135b0deede;BGY;LIME;Orio al Serio Intl Airport;Bergamo;Italy
474748f0-86dc-4d94-aabf-1880d4f5022b;BGZ;LPBR;Braga Airport;Braga;Portugal
ab7da54b-5dea-4dcd-be1b-a19e37a27588;BHA;SESV;Los Perales;San Vicente;Ecuador
74930c63-4001-4d44-ab82-ae8224413262;BHB;KBHB;Hancock County-Bar Harbor Airport;Bar Harbor, Maine;USA
ef754cfc-b1d0-44fe-b930-8486d1ad54fd;BHD;EGAC;George Best Belfast City Airport;Belfast;United Kingdom
f35a19b5-b6ea-43db-86f5-720fdb758297;BHE;NZWB;Woodbourne (Military);Blenheim;New Zealand
ef0c48ee-e511-46a2-bfa3-b6f1bad9a269;BHH;OEBH;Bisha Domestic Airport;Bisha;Saudi Arabia
b66bc0b8-a616-4374-a8cb-9183a13b688c;BHI;SAZB;Comandante Espora Airport;Bahia Blanca;Argentina
f34eb5d6-661c-4a1e-bd62-2913ea92e80e;BHJ;VABJ;Shyamji Krishna Verma, Bhuj Airport;Bhuj (Gujarat);India
d9f3566b-796e-46df-9111-2cd2b884a0e3;BHK;UTSB;Bukhara;Bukhara;Uzbekistan
f205b4fd-dec8-4ed7-9b86-a474a9b0e3e9;BHM;KBHM;Birmingham Intl Airport;Birmingham, Alabama;USA
dd1f1d00-27d2-4015-a083-93ce145b9111;BHN;OYBN;Beihan;Beihan;Yemen
c08a4dec-5f66-4384-86ac-f7e5f5c12050;BHO;VABP;Raja Bhoj Airport;Bhopal (Madhya Pradesh);India
dcc76e50-ddb9-4241-9dc1-dd31076cf9d5;BHP;VNBJ;Bhojpur;Bhojpur;Nepal
1ac064ab-749a-4ab1-83de-d0af69985cd3;BHQ;YBHI;Broken Hill Airport;Broken Hill;Australia
9760faa3-e10b-4c8d-b9fb-0a1ea0cd1df5;BHR;VNBP;Bharatpur;Bharatpur;Nepal
3262579f-636f-4e28-9345-27d3d661d40d;BHS;YBTH;Bathurst Airport;Bathurst;Australia
e92bd010-49e0-4d98-a9c1-26ea0de0e834;BHU;VABV;Bhavnagar Airport;Bhavnagar (Gurajat);India
ffcd6682-ea02-41ea-b4b5-dcc618a4b836;BHV;OPBW;Bahawalpur Airport;Bahawalpur;Pakistan
5c9bafe6-3ddd-4276-a964-9e531bc380ae;BHX;EGBB;Birmingham Intl Airport;Birmingham;United Kingdom
5b0e8e62-1378-4e5b-8691-ea67bbe85b59;BHY;ZGBH;Beihai Airport;Beihai;China - Peoples Republic
b239afdf-5eb5-43d1-b114-1dc5c22a72a7;BIA;LFKB;Bastia-Poretta Airport;Bastia;France
f51c1000-0023-4f78-9217-decc8fb7b716;BIK;WABB;Frans Kaisiepo Airport;Biak, Papua;Indonesia
1202b6d9-5dc8-42bc-a78a-e0224faba519;BIL;KBIL;Billings Logan Intl Airport;Billings, Montana;USA
903c4daa-375a-46a7-bcce-c268ab48f482;BIM;OABN;Bamyan;Bamyan;Afghanistan
a892ff68-2ac6-4910-bbc8-fb541fae7f4a;BIM;MYBS;South Bimini Airport;South Bimini;Bahamas
813476d0-467a-4099-a605-87211ba905a3;BIO;LEBB;Bilbao Airport;Bilbao, Biscay;Spain
9b2c6993-c01f-4a23-84d3-5f20d021e564;BIQ;LFBZ;Biarritz-Anglet-Bayonne Airport;Biarritz;France
5521deb5-ceb8-436f-bc29-7f598f40b14b;BIR;VNVT;Biratnagar;Biratnagar;Nepal
b9f22a17-5374-4d98-9ede-4a16a00481d3;BIS;KBIS;Bismarck Municipal Airport;Bismarck, North Dakota;USA
b89e24e0-0a14-4026-a1fb-20940c5ca6af;BIT;VNBT;Baitadi;Baitadi;Nepal
4392cdc3-f441-4abc-a152-6eb9f69a8f98;BIV;FEFR;Bria;Bria;Central Africa
4a410de6-c744-4c8d-8a3a-14d0e005774d;BIY;FABE;Bisho;Bisho;South Africa
7344768f-90a9-4e6c-83c1-17e321951453;BJA;DAAE;Bejaia - Soummam-Abane Ramdane Airport;Bejaia;Algeria
0ccf95af-e990-4095-b74f-f1fae952a81a;BJB;OIMN;Bojnord Airport;Bojnord;Iran
4659b8ca-2314-4753-88a4-d6f6a1b03039;BJF;ENBS;Batsfjord Airport;Batsfjord;Norway
0159512d-9b7a-432b-8d98-8c87727c7444;BJH;VNBG;Bajhang;Bajhang;Nepal
f013c0a2-ac5d-4524-b748-7e608cd68c38;BJI;KBJI;Bemidji Regional Airport;Bemidji, Minnesota;USA
c43b5d03-a337-4892-8978-8ab33669bf19;BJL;GBYD;Banjul Intl Airport;Banjul;Gambia
3f9e3091-00d2-4260-b6c3-446012a79aa1;BJM;HBBA;Bujumbura Intl;Bujumbura;Burundi
bdb31f5c-48cf-4093-b404-6488ead03d57;BJO;SLBJ;Bermejo;Bermejo;Bolivia
cfa3dc99-a4f9-4c0b-b355-08661e91394b;BJR;HABD;Bahir Dar;Bahir Dar;Ethiopia
f8f903d8-cc0b-4b97-8bdd-4c262790ad8d;BJU;VNBR;Bajura;Bajura;Nepal
d874b02a-6f98-4b1b-b72e-63591c4c4ebc;BJV;LTFE;Milas-Bodrum Airport;Milas;Turkey
35f3ab5f-930e-4fd0-b6b5-539808f2d1ae;BJX;MMLO;Del Bajio Intl Airport;Leon;Mexico
34c63cfd-60c1-4b86-b3d1-385d32281741;BJZ;LEBZ;Badajoz Airport;Badajoz;Spain
2a40e8e1-b857-4ce6-bff6-34f4fee2af34;BKI;WBKK;Kota Kinabalu;Kota Kinabalu;Malaysia
c3e07d3d-17eb-4c26-8bff-58ae767ed011;BKJ;GUOK;Baralande;Boke;Guinea
2ae8403e-c641-41b4-aad3-604b2b77a805;BKK;VTBD;Bangkok Intl Airport;Bangkok;Thailand
93f51ced-2ba0-427a-b260-1c5991231257;BKO;GABS;Senou;Bamako;Mali
528eccd0-b3a0-4a19-8641-bb56e94a4566;BKQ;YBCK;Blackall Airport;Blackall;Australia
70b4ed18-35a5-49c8-a6cc-3fa1f391b7b2;BKR;FTTK;Bokoro;Bokoro;Chad
e38426b9-d41f-4f05-856d-5c8819c3debe;BKY;FZMA;Kavumu;Bukavu;Congo, Democratic Republic of the
83edcfa5-9060-4ac3-8db1-450b6857c227;BKZ;HTBU;Bukoba;Bukoba;Tanzania
ea2b952a-aeb5-4fb5-b42e-3b95cc66f365;BLA;SVBC;Gen. Jose Antonio Anzoategui;Barcelona;Venezuela
a80eb934-3b93-43b3-917b-497120b20b29;BLE;ESSD;Borlange;Borlange;Sweden
5e7b8826-ee92-4536-8daf-ccf86b19513a;BLI;KBLI;Bellingham Intl Airport;Bellingham, Washington;USA
76b6c0d5-329e-4983-a3b2-977eb34fa689;BLK;EGNH;Blackpool Intl Airport;Blackpool;United Kingdom
d95caabc-1113-4bc9-9293-2f0be2d6f8e5;BLL;EKBI;Billund Airport;Billund;Denmark
25707284-84ce-494e-95a9-4253f8ff62c3;BLN;YBLA;Benalla Airport;Benalla;Australia
2b0ed61a-477e-47be-bccd-2056d91a71c7;BLO;BIBL;Blonduos Airport;Blonduos;Iceland
714a54e5-9d56-4520-9d5f-47a1bc7cdfad;BLP;SPBL;Huallaga;Bellavista;Peru
4a2e7c31-b641-4c43-a9de-7236741a1731;BLQ;LIPE;Aeroporto G. Marconi di Bologna;Bologna;Italy
812450ab-3ff7-4337-8ff5-62379dd7b346;BLR;VOBG;Bengaluru Intl Airport;Bangalore (Karnataka);India
04a71cc1-8f39-4b53-9210-f07f73cbc000;BLT;YBTR;Blackwater Airport;Blackwater;Australia
2c11b0f1-dabc-463d-9ba4-362e48244d6e;BLX;LIDB;Belluno Airport;Belluno;Italy
8081cb5b-9fae-4c7c-9a1f-b76155a146d5;BLZ;FWCL;Chileka;Blantyre;Malawi
299d1273-daa0-427f-852e-d00dcd5c8001;BMA;ESSB;Bromma;Stockholm;Sweden
147e9aa7-f946-4ca0-a92b-42b0d2111f28;BMB;FZFU;Bumba;Bumba;Congo, Democratic Republic of the
473c389f-b94b-4160-9e1e-7982d01ddc11;BMD;FMML;Tsiribihina;Belo;Madagascar
9d9ceaa8-7c4c-4ef2-be71-235d6024fca5;BME;YBRM;Broome Intl Airport;Broome;Australia
e2f059bc-c264-4dc2-a5a4-754574a2d77b;BMI;KBMI;Central Illinois Regional Airport;Bloomington, Illinois;USA
9482b986-6ef4-4ad8-836e-b00bc624482c;BMK;EDWR;Borkum;Borkum;Germany
be0c3929-82ee-4a61-be2a-cb53b700e1c3;BMM;FOOB;Bitam;Bitam;Gabon
9ef02a81-1b5c-42f5-baff-df6ad401a69d;BMV;VVBM;Buon Ma Thuot Airport;Buon Ma Thuot;Vietnam
7d431582-5468-4c44-90ad-fd12a1d677a9;BMW;DATM;Bordj Mokhtar Airport;Bordj Mokhtar;Algeria
5b7b099e-ae29-4ba6-9068-ca14c6f7527f;BNA;KBNA;Nashville Intl Airport (Berry Field);Nashville, Tennessee;USA
343c6b81-52d5-4b70-b27d-5590259b489e;BNB;FZGN;Boende;Boende;Congo, Democratic Republic of the
59d6b7b3-3694-4e98-9f40-01d079e39a38;BNC;FZNP;Beni;Beni;Congo, Democratic Republic of the
e1b59d91-5921-45a7-a1a8-d11884ed8b68;BND;OIKB;Bandar Abbass Intl Airport;Bandar Abbass;Iran
ab7ae19b-f290-40ad-946e-eee47a335637;BNE;YBBN;Brisbane Airport;Brisbane;Australia
3de52f4c-f846-4c32-9494-313c31f7a179;BNI;DNBE;Benin;Benin;Nigeria
eff3eb00-2349-43fb-8989-a539b5c3068d;BNK;YBNA;Ballina-Byron Gateway Airport;Ballina;Australia
bf5754d0-255f-45d9-a31f-b4551a21493c;BNN;ENBN;Bronnoysund Airport;Bronnoysund;Norway
8625a1ff-e943-4fa8-940f-aa78a8204ce3;BNP;OPBN;Bannu Airport;Bannu;Pakistan
ebb8b6a6-9af0-475c-92b4-ae81b73c36d9;BNR;DFOB;Banfora;Banfora;Burkina Faso
ef62e938-d95a-4377-a439-552614517c2c;BNS;SVBI;Barinas;Barinas;Venezuela
bbe85bbb-e7a3-474d-aecf-c60ec4a33c54;BNX;LQBK;Banja Luka Intl Airport;Banja Luka;Bosnia-Hercegovina
99f72535-fcc0-4002-9607-21cb1ed61067;BOA;FZAJ;Boma;Boma;Congo, Democratic Republic of the
34315113-0e7d-4e91-aa7c-d49636eb67e5;BOB;NTTB;Bora Bora Airport;Bora Bora;French Polynesia
03b56c3e-d5e1-4c93-a3c7-b6daa073e1bc;BOC;MPBO;Bocas Del Toro Intl;Bocas Del Toro;Panama
fe1cc39b-aa03-4e39-a28a-ba00a43b39dd;BOD;LFBD;Bordeaux Airport Airport;Bordeaux;France
9186bb03-a82b-4200-ba9f-394cfe77c6fb;BOE;FCOB;Boundji;Boundji;Congo, Republic of
01a5f9bc-4c98-49bd-9ff3-69694d443df9;BOG;SKBO;Eldorado Intl;Santafe De Bogota;Colombia
29364e29-f35e-4449-881a-ca57724fb3f7;BOH;EGHH;Bournemouth Airport;Bournemouth;United Kingdom
ebbe86b7-869b-437a-9c8b-8fc883e6940d;BOI;KBOI;Boise Air Terminal (Gowen Field);Boise, Idaho;USA
a096f9b3-1037-4f45-8120-e94648196378;BOJ;LBBG;Burgas Intl Airport (Sarafovo Airport);Burgas;Bulgaria
336ee0c0-565b-4d6c-a1dd-12c6236db156;BOM;VABB;Chhatrapati Shivaji Intl Airport;Mumbai (Maharashtra);India
e94b98ce-ba6f-4ff4-81dd-0f2a3a6d6487;BON;TNCB;Flamingo Intl Airport;Bonaire;Netherlands Antilles
1efa27ef-9e61-472d-9db4-512402bb8607;BOO;ENBO;Bodo Airport;Bodo;Norway
06ac41f6-e019-4b7f-8d8e-f5fc92718b45;BOP;FEFO;Bouar;Bouar;Central Africa
4c53820e-246f-495d-a06d-439a4457d932;BOS;KBOS;Gen. Edward Lawrence Logan Intl Airport;Boston, Massachusetts;USA
9472edff-cfd3-4358-b2ed-2699829ea45b;BOU;LFLD;Bourges Airport;Bourges;France
9fc41df1-ecfc-42cf-a200-76e785d08cc1;BOY;DFOO;Bobo-Dioulasso;Bobo-Dioulasso;Burkina Faso
77ed22db-acb6-4c3e-b724-a323040d8333;BOZ;FEGZ;Bozoum;Bozoum;Central Africa
b55f7d56-7d42-4f0a-9ba6-6dda72c21752;BPC;FKKV;Bamenda;Bamenda;Cameroon
4275a9e1-5ac7-4fe4-ab7a-cf03564f4df0;BPH;RPMF;Bislig Airport;Bislig;Philippines
cae1e7a3-096c-4184-aba4-8789b1ef75f4;BPM;OAIX;Bagram Air Base;Charikar;Afghanistan
73f13a0b-9a5b-435f-8ebb-c62264b26937;BPN;WALL;Sepinggan Intl Airport;Balikpapan, East Kalimantan;Indonesia
e3de7dc9-3b1f-4ce7-8d24-3da0b51be826;BPS;SBPS;Porto Seguro Airport;Porto Seguro;Brazil
aca0defb-bba9-4543-8dc4-11ba4af8122b;BPT;KBPT;Southeast Texas Regional Airport;Beaumont, Texas;USA
f9f9d0a5-6c5b-42fe-8ff0-263042138bcd;BPY;FMNQ;Besalampy;Besalampy;Madagascar
233d4237-edee-4f3d-bb82-c426758cb18b;BQA;RPUR;Baler Airport;Baler;Philippines
12a69c04-81dc-4f58-9a16-c2d8a73701c3;BQB;YBLN;Busselton Regional Airport;Busselton;Australia
d6fb91af-1b48-4674-86db-2cc5ae1a3039;BQH;EGKB;London Biggin Hill Airport;London;United Kingdom
19506fd2-43d3-4f57-9458-4707069c20c2;BQK;KBQK;Brunswick Golden Isles Airport;Brunswick, Georgia;USA
63eae285-b4fd-4499-9e81-ee0d19e61b3d;BQL;YBOU;Boulia Airport;Boulia;Australia
20094372-8493-48b4-bf13-efab2eaddf7f;BQN;TJBQ;Rafael Hernandez Airport;Aguadilla;Puerto Rico
89a49aff-b827-439a-9db3-ca877d47b6fa;BQO;DIBN;Tehini;Bouna;Ivory Coast
18b59a03-96fe-42d3-9a3d-6bec4bcab37a;BQS;UHBB;Ignatyevo Airport;Blagoveschensk;Russia
32d4f83c-b8a2-41d1-9a8d-9fe01620eeeb;BQT;UMBB;Brest;Brest;Belarus
00eff146-1f36-4d9b-bc6f-a1c68c81decb;BRC;SAZS;San Carlos de Bariloche Intl Airport;Bariloche;Argentina
4bbed98f-ba91-48ba-9300-3204c64817b9;BRD;KBRD;Brainerd Lakes Regional Airport;Brainerd, Minnesota;USA
6851efe9-bd5a-4e83-aa86-4b38f6ab11f5;BRE;EDDW;Airport Bremen;Bremen;Germany
acec5d0e-dba8-4d9e-81f6-6a6bad9bfdc1;BRI;LIBD;Palese Macchie Airport;Bari;Italy
4a353feb-7d5f-460e-be7b-c03514d88ca6;BRK;YBKE;Bourke Airport;Bourke;Australia
899f02f6-0a43-46c5-83c1-b1317c642d5c;BRM;SVBM;Barquisimeto;Barquisimeto;Venezuela
f836040f-8f5e-4267-89a5-3b7381e2d968;BRN;LSZB;Bern - Belp;Bern;Switzerland
a8c12463-352f-4d25-9bd3-4e9cef043f37;BRO;KBRO;Brownsville/South Padre Island Intl Airport;Brownsville, Texas;USA
8a0f196e-ebf5-4c3f-b35e-51eb9d3b5830;BRQ;LKTB;Brno Turany Airport;Brno;Czech Republic
84537fc9-05b5-4387-9966-8b31e48df774;BRR;EGPR;Barra Airport;Barra;United Kingdom
c9132dd7-009d-4e73-bdbb-81a770e5e1b0;BRS;EGGD;Bristol Intl Airport;Bristol;United Kingdom
c80be9d5-f79b-4229-b93d-3ff9dfbdaa2f;BRT;YBTI;Bathurst Island Airport;Bathurst Island;Australia
715ad2ac-ac55-4d7e-adfa-6e6bf8921e34;BRU;EBBR;Brussels National Airport;Brussels;Belgium
94baea3a-bb84-4eda-9ea9-3c297e3e354d;BRV;EDWB;Bremerhaven;Bremerhaven;Germany
933c039d-8a8e-4608-826e-4d6fe5b75cd6;BRW;PABR;Wiley Post-Will Rogers Memorial Airport;Barrow, Alaska;USA
359a8173-66b1-41d9-bbb6-48c873c96e87;BRX;MDBH;Maria Montez Intl Airport;Barahona;Dominican Republic
1fd90cee-e9ec-4abb-8a39-cb49f5d2f2f1;BSA;HCMF;Bosaso;Bosaso;Somalia
ca043457-c413-4815-b8a0-67033c66a3a4;BSB;SBBR;Presidente Juscelino Kubitschek Intl Airport;Brasilia;Brazil
0d1f9039-5e20-44a6-b4f6-68418547fea9;BSC;SKBS;Jose Celestino Mutis;Bahia Solano;Colombia
37d7589c-f80c-4165-885c-258e57f7822f;BSD;ZPBS;Baoshan Airport;Baoshan;China - Peoples Republic
5aa9702e-5617-4d45-8844-3ae991f0b20e;BSG;FGBT;Bata Airport;Bata;Equatorial Guinea
cc9b5d52-0a39-4b0b-84d9-6375ef5d053e;BSJ;YBNS;Bairnsdale Airport;Bairnsdale;Australia
2564dd08-b8ba-40b4-baa7-938f71e914dd;BSN;FEFS;Bossangoa;Bossangoa;Central Africa
2f804d56-640c-417e-8081-5a5da3f831e7;BSO;RPUO;Basco Airport;Basco;Philippines
9163f37d-4c4c-4b67-b2f8-571478c09ff4;BST;OABT;Bost;Bost;Afghanistan
35efbb58-7a36-4b61-8881-a2ca6d69df51;BSU;FZEN;Basankusu;Basankusu;Congo, Democratic Republic of the
4953afff-979b-4195-974d-83dd492c4c9f;BSX;VYPN;Pathein;Pathein;Myanmar (Burma)
5ce638b3-735d-4c37-abdf-f80133fd798e;BTA;FKKO;Bertoua;Bertoua;Cameroon
b20a9f9b-dd63-433a-8dcb-270420b040fd;BTB;FCOT;Betou;Betou;Congo, Republic of
0f263b12-7924-41ac-b63f-7f9da3ef4a6b;BTC;VCCB;Batticaloa AB;Batticaloa;Sri Lanka
d0988937-9ca5-48e2-a964-a446eb7e845f;BTE;GFBN;Bonthe;Bonthe;Sierra Leone
5f4a4381-186c-41cc-9fc6-d69bcf364604;BTH;WIKB;Hang Nadim Airport;Batam, Riau Islands;Indonesia
243ea9e2-cdc7-43b2-9b07-fb595bcce6bd;BTJ;WITT;Sultan Iskandarmuda Airport;Banda Aceh, Aceh;Indonesia
61aef1e3-7441-452f-956d-82d3d2ef3e28;BTK;UIBB;Bratsk Airport;Bratsk;Russia
cf011bca-f186-4e14-873d-0d3d8a611565;BTM;KBTM;Bert Mooney Airport;Butte, Montana;USA
7fa73c1a-23f4-466e-b3cd-3d3b8228fc80;BTQ;HRYI;Butare;Butare;Rwanda
7411ae60-d1ce-46f1-a471-211ac74edcc8;BTR;KBTR;Baton Rouge Metropolitan Airport (Ryan Field);Baton Rouge, Louisiana;USA
169d45ef-1cdf-4960-8a00-a1ad6b74ea87;BTS;LZIB;M.R. Stefanik Airport Bratislava;Bratislava;Slovakia
3d1215f5-c409-4e5f-9d36-2e9d243a9969;BTU;WBGB;Bintulu;Bintulu;Malaysia
0f57ab01-5a2f-4cc7-8d79-0be1890ad62d;BTV;KBTV;Burlington Intl Airport;Burlington, Vermont;USA
1536b252-cfb3-43c9-b1bd-2f66e7d09199;BUD;LHBP;Budapest Ferihegy Intl Airport;Budapest;Hungary
987bfedf-bd62-4e97-bdcd-27136632f15e;BUF;KBUF;Buffalo Niagara Intl Airport;Buffalo, New York;USA
c037aecb-2eee-493e-85f7-f773c6848fe7;BUG;FNBG;Benguela - 17th Of November;Benguela;Angola
ca00ca36-3763-4278-8434-df321b5e58a0;BUJ;DAAD;Bou Saada Airport;Bou Saada;Algeria
930df3f1-5502-4654-88cb-bffc977900eb;BUK;OYBQ;Al-Bough;Al-Bough;Yemen
704c8623-e981-4aac-938c-34d7be22e56b;BUN;SKBU;Buenaventura;Buenaventura;Colombia
8d54a65b-5064-4996-a79e-dc70a8f405a6;BUO;HCMV;Burao;Burao;Somalia
6948c635-23da-44a1-bd50-ecdf393b40d0;BUQ;FVBU;Bulawayo;Bulawayo;Zimbabwe
6d39ae04-6e1f-4c39-bcf1-c5a0d284aa38;BUR;KBUR;Bob Hope Airport;Burbank, California;USA
b8aa4b67-67a2-4dea-9a79-76b45e51a9ad;BUX;FZKA;Bunia;Bunia;Congo, Democratic Republic of the
9798928e-6614-4542-8418-c552e99dd359;BUZ;OIBB;Bushehr Airport;Bushehr;Iran
956e49af-b8ea-4b50-9105-6317114175c3;BVA;LFOB;Beauvais - Tille Airport;Beauvais;France
